Date,Time,Gender,Device,Activity
7/29/14,12:29 PM,male,tablet,0
7/29/14,12:32 PM,male,tablet,0
7/29/14,12:43 PM,male,tablet,1
7/29/14,12:47 PM,female,mobile,0
7/29/14,12:51 PM,male,mobile,1
7/29/14,12:58 PM,male,tablet,1
7/29/14,1:00 PM,male,desktop,1
7/29/14,1:00 PM,male,desktop,1
7/29/14,1:05 PM,male,desktop,0
7/29/14,1:15 PM,male,desktop,1
7/29/14,1:29 PM,female,desktop,1
7/29/14,1:44 PM,female,desktop,0
7/29/14,1:47 PM,male,tablet,0
7/29/14,1:57 PM,female,desktop,0
7/29/14,2:00 PM,female,mobile,0
7/29/14,2:05 PM,male,desktop,1
7/29/14,2:11 PM,female,desktop,1
7/29/14,2:19 PM,female,desktop,0
7/29/14,2:20 PM,female,tablet,1
7/29/14,2:22 PM,male,desktop,1
7/29/14,2:26 PM,female,desktop,0
7/29/14,2:28 PM,male,mobile,0
7/29/14,2:29 PM,male,mobile,1
7/29/14,2:32 PM,male,tablet,0
7/29/14,2:33 PM,female,tablet,1
7/29/14,2:36 PM,male,mobile,0
7/29/14,2:40 PM,female,tablet,1
7/29/14,2:45 PM,male,desktop,1
7/29/14,2:52 PM,female,desktop,1
7/29/14,2:55 PM,male,desktop,0
7/29/14,3:00 PM,male,tablet,1
7/29/14,3:08 PM,female,desktop,0
7/29/14,3:24 PM,male,tablet,1
7/29/14,3:27 PM,male,tablet,1
7/29/14,4:02 PM,male,desktop,0
7/29/14,4:03 PM,female,mobile,0
7/29/14,4:17 PM,female,mobile,1
7/29/14,4:20 PM,male,mobile,0
7/29/14,4:21 PM,female,mobile,0
7/29/14,4:22 PM,female,tablet,1
7/29/14,4:32 PM,male,tablet,1
7/29/14,4:34 PM,male,mobile,0
7/29/14,4:38 PM,male,desktop,0
7/29/14,5:06 PM,female,desktop,1
7/29/14,5:10 PM,female,desktop,0
7/29/14,5:20 PM,male,desktop,1
7/29/14,5:36 PM,male,tablet,1
7/29/14,5:38 PM,female,desktop,0
7/29/14,5:40 PM,female,mobile,1
7/29/14,5:42 PM,female,desktop,1
7/29/14,5:44 PM,female,mobile,0
7/29/14,5:45 PM,male,mobile,0
7/29/14,5:46 PM,female,mobile,1
7/29/14,5:52 PM,male,tablet,1
7/29/14,5:58 PM,male,tablet,0
7/29/14,6:03 PM,male,mobile,1
7/29/14,6:04 PM,male,tablet,1
7/29/14,6:06 PM,female,tablet,1
7/29/14,6:22 PM,female,desktop,0
7/29/14,6:26 PM,female,tablet,1
7/29/14,6:34 PM,female,mobile,0
7/29/14,6:51 PM,male,desktop,1
7/29/14,6:53 PM,male,mobile,1
7/29/14,7:04 PM,male,mobile,0
7/29/14,7:24 PM,male,tablet,1
7/29/14,7:28 PM,female,mobile,1
7/29/14,7:28 PM,male,mobile,0
7/29/14,7:31 PM,male,mobile,1
7/29/14,7:36 PM,male,mobile,1
7/29/14,7:57 PM,male,mobile,1
7/29/14,7:57 PM,male,mobile,1
7/29/14,7:59 PM,female,mobile,0
7/29/14,8:03 PM,female,tablet,1
7/29/14,8:03 PM,female,desktop,0
7/29/14,8:07 PM,male,desktop,1
7/29/14,8:09 PM,female,tablet,1
7/29/14,8:09 PM,male,desktop,0
7/29/14,8:17 PM,male,desktop,0
7/29/14,8:19 PM,female,desktop,1
7/29/14,8:21 PM,female,mobile,0
7/29/14,8:24 PM,female,desktop,1
7/29/14,8:47 PM,female,desktop,0
7/29/14,8:47 PM,male,tablet,1
7/29/14,9:23 PM,female,tablet,0
7/29/14,9:23 PM,female,desktop,1
7/29/14,9:26 PM,female,tablet,0
7/29/14,9:34 PM,female,mobile,1
7/29/14,9:35 PM,female,tablet,1
7/29/14,9:38 PM,male,desktop,0
7/29/14,9:51 PM,male,mobile,1
7/29/14,9:58 PM,male,tablet,1
7/29/14,10:00 PM,male,tablet,0
7/29/14,10:01 PM,female,desktop,0
7/29/14,10:16 PM,male,tablet,1
7/29/14,10:55 PM,female,desktop,1
7/29/14,10:57 PM,male,mobile,1
7/29/14,11:01 PM,female,tablet,0
7/29/14,11:16 PM,female,tablet,0
7/29/14,11:19 PM,male,mobile,1
7/29/14,11:26 PM,female,tablet,0
7/29/14,11:29 PM,male,tablet,0
7/29/14,11:39 PM,female,tablet,1
7/29/14,11:41 PM,male,desktop,1
7/29/14,11:45 PM,male,mobile,1
7/29/14,11:46 PM,male,tablet,0
7/29/14,11:46 PM,male,mobile,0
7/29/14,11:49 PM,male,tablet,0
7/29/14,11:51 PM,female,mobile,0
7/30/14,12:04 AM,male,mobile,0
7/30/14,12:04 AM,female,desktop,0
7/30/14,12:05 AM,male,tablet,0
7/30/14,12:05 AM,female,mobile,1
7/30/14,12:07 AM,male,desktop,0
7/30/14,12:10 AM,female,tablet,1
7/30/14,12:12 AM,female,mobile,0
7/30/14,12:14 AM,male,mobile,1
7/30/14,12:17 AM,female,mobile,0
7/30/14,12:18 AM,female,desktop,0
7/30/14,12:20 AM,male,tablet,0
7/30/14,12:26 AM,male,mobile,1
7/30/14,12:29 AM,female,desktop,0
7/30/14,12:31 AM,female,desktop,0
7/30/14,12:32 AM,male,tablet,0
7/30/14,12:33 AM,female,desktop,1
7/30/14,12:36 AM,female,mobile,0
7/30/14,12:38 AM,female,tablet,1
7/30/14,12:39 AM,female,desktop,1
7/30/14,12:39 AM,female,desktop,1
7/30/14,12:49 AM,male,desktop,1
7/30/14,12:49 AM,male,mobile,0
7/30/14,12:53 AM,female,desktop,0
7/30/14,1:00 AM,male,mobile,0
7/30/14,1:02 AM,male,mobile,0
7/30/14,1:07 AM,female,tablet,0
7/30/14,1:07 AM,female,desktop,1
7/30/14,1:14 AM,male,desktop,0
7/30/14,1:14 AM,male,desktop,1
7/30/14,1:20 AM,female,desktop,1
7/30/14,1:23 AM,female,mobile,1
7/30/14,1:28 AM,male,tablet,0
7/30/14,1:33 AM,female,tablet,0
7/30/14,1:37 AM,male,tablet,1
7/30/14,1:39 AM,female,tablet,1
7/30/14,1:43 AM,female,desktop,0
7/30/14,1:44 AM,female,desktop,0
7/30/14,1:49 AM,male,tablet,1
7/30/14,2:00 AM,female,mobile,0
7/30/14,2:05 AM,male,mobile,1
7/30/14,2:37 AM,female,mobile,0
7/30/14,2:46 AM,male,tablet,1
7/30/14,2:53 AM,female,tablet,1
7/30/14,2:54 AM,female,tablet,1
7/30/14,2:55 AM,male,desktop,0
7/30/14,2:56 AM,male,tablet,0
7/30/14,3:01 AM,male,tablet,1
7/30/14,3:03 AM,male,mobile,1
7/30/14,3:05 AM,male,mobile,1
7/30/14,3:19 AM,male,desktop,0
7/30/14,3:21 AM,female,tablet,0
7/30/14,3:22 AM,female,tablet,0
7/30/14,3:33 AM,female,mobile,0
7/30/14,3:40 AM,male,mobile,1
7/30/14,3:48 AM,male,desktop,0
7/30/14,3:50 AM,female,tablet,1
7/30/14,3:52 AM,female,tablet,1
7/30/14,4:07 AM,female,mobile,0
7/30/14,4:07 AM,female,desktop,1
7/30/14,4:22 AM,male,desktop,1
7/30/14,4:27 AM,male,mobile,1
7/30/14,4:40 AM,male,desktop,1
7/30/14,4:47 AM,female,tablet,0
7/30/14,4:51 AM,male,tablet,0
7/30/14,4:52 AM,female,mobile,1
7/30/14,4:57 AM,male,tablet,1
7/30/14,5:02 AM,male,mobile,0
7/30/14,5:10 AM,male,desktop,1
7/30/14,5:12 AM,male,mobile,0
7/30/14,5:20 AM,female,tablet,0
7/30/14,5:23 AM,female,mobile,0
7/30/14,5:24 AM,female,desktop,1
7/30/14,5:37 AM,male,desktop,0
7/30/14,5:40 AM,male,desktop,1
7/30/14,5:41 AM,female,mobile,0
7/30/14,5:45 AM,female,desktop,1
7/30/14,5:47 AM,male,desktop,0
7/30/14,5:49 AM,female,tablet,1
7/30/14,5:50 AM,female,tablet,0
7/30/14,5:55 AM,female,desktop,0
7/30/14,5:57 AM,female,tablet,1
7/30/14,6:09 AM,female,desktop,0
7/30/14,6:12 AM,female,desktop,1
7/30/14,6:23 AM,male,tablet,0
7/30/14,6:28 AM,female,mobile,0
7/30/14,6:30 AM,male,mobile,0
7/30/14,6:33 AM,male,desktop,1
7/30/14,6:36 AM,male,tablet,1
7/30/14,6:37 AM,female,mobile,0
7/30/14,6:40 AM,male,desktop,1
7/30/14,6:42 AM,male,desktop,1
7/30/14,6:46 AM,female,desktop,1
7/30/14,7:07 AM,male,mobile,0
7/30/14,7:08 AM,male,tablet,1
7/30/14,7:08 AM,male,mobile,1
7/30/14,7:11 AM,male,desktop,0
7/30/14,7:18 AM,female,desktop,0
7/30/14,7:21 AM,male,tablet,1
7/30/14,7:21 AM,female,tablet,1
7/30/14,7:21 AM,female,desktop,1
7/30/14,7:27 AM,female,tablet,1
7/30/14,7:32 AM,male,mobile,0
7/30/14,7:37 AM,male,mobile,0
7/30/14,7:39 AM,male,desktop,1
7/30/14,7:44 AM,male,desktop,0
7/30/14,7:45 AM,male,tablet,1
7/30/14,7:47 AM,female,tablet,1
7/30/14,7:51 AM,female,desktop,0
7/30/14,8:11 AM,male,tablet,0
7/30/14,8:12 AM,female,tablet,1
7/30/14,8:28 AM,male,tablet,1
7/30/14,8:30 AM,female,mobile,0
7/30/14,8:31 AM,female,tablet,1
7/30/14,8:42 AM,female,mobile,1
7/30/14,8:45 AM,male,tablet,1
7/30/14,8:54 AM,female,mobile,1
7/30/14,9:00 AM,male,mobile,1
7/30/14,9:10 AM,female,desktop,0
7/30/14,9:26 AM,female,tablet,0
7/30/14,9:28 AM,female,tablet,1
7/30/14,9:38 AM,female,tablet,1
7/30/14,9:46 AM,male,tablet,1
7/30/14,9:57 AM,male,tablet,0
7/30/14,10:25 AM,female,tablet,1
7/30/14,10:27 AM,male,mobile,1
7/30/14,10:29 AM,female,desktop,0
7/30/14,10:36 AM,female,tablet,0
7/30/14,10:43 AM,male,desktop,0
7/30/14,10:44 AM,male,tablet,1
7/30/14,10:45 AM,female,desktop,0
7/30/14,10:55 AM,female,desktop,1
7/30/14,11:38 AM,male,mobile,1
7/30/14,11:38 AM,female,desktop,0
7/30/14,11:39 AM,male,mobile,1
7/30/14,11:48 AM,male,tablet,1
7/30/14,11:51 AM,female,tablet,0
7/30/14,11:52 AM,female,mobile,1
7/30/14,11:55 AM,male,mobile,1
7/30/14,12:00 PM,male,tablet,0
7/30/14,12:00 PM,male,desktop,1
7/30/14,12:01 PM,male,tablet,1
7/30/14,12:03 PM,female,mobile,0
7/30/14,12:09 PM,female,mobile,1
7/30/14,12:09 PM,male,mobile,0
7/30/14,12:10 PM,female,tablet,0
7/30/14,12:17 PM,female,tablet,1
7/30/14,12:24 PM,male,desktop,1
7/30/14,12:33 PM,female,tablet,1
7/30/14,12:35 PM,female,desktop,1
7/30/14,12:42 PM,female,mobile,1
7/30/14,12:44 PM,male,mobile,0
7/30/14,12:51 PM,female,mobile,1
7/30/14,12:58 PM,male,tablet,1
7/30/14,1:12 PM,female,desktop,1
7/30/14,1:13 PM,male,desktop,1
7/30/14,1:14 PM,male,tablet,1
7/30/14,1:16 PM,male,desktop,0
7/30/14,1:16 PM,male,mobile,1
7/30/14,1:23 PM,female,desktop,1
7/30/14,1:26 PM,female,mobile,0
7/30/14,1:26 PM,female,tablet,0
7/30/14,1:37 PM,female,tablet,1
7/30/14,1:37 PM,female,desktop,0
7/30/14,1:50 PM,female,desktop,1
7/30/14,1:52 PM,male,desktop,1
7/30/14,1:53 PM,male,tablet,1
7/30/14,1:54 PM,female,desktop,0
7/30/14,1:55 PM,female,mobile,0
7/30/14,1:57 PM,male,desktop,0
7/30/14,2:00 PM,female,mobile,1
7/30/14,2:03 PM,female,tablet,0
7/30/14,2:04 PM,male,mobile,0
7/30/14,2:08 PM,female,desktop,0
7/30/14,2:12 PM,male,mobile,1
7/30/14,2:18 PM,male,tablet,1
7/30/14,2:20 PM,male,mobile,0
7/30/14,2:20 PM,male,tablet,0
7/30/14,2:29 PM,female,tablet,0
7/30/14,2:30 PM,male,mobile,1
7/30/14,2:33 PM,male,tablet,1
7/30/14,2:33 PM,male,mobile,0
7/30/14,2:37 PM,female,mobile,0
7/30/14,2:40 PM,female,desktop,1
7/30/14,2:43 PM,female,tablet,1
7/30/14,2:44 PM,male,mobile,0
7/30/14,2:46 PM,female,tablet,0
7/30/14,2:48 PM,female,mobile,0
7/30/14,2:49 PM,female,desktop,0
7/30/14,2:57 PM,male,tablet,1
7/30/14,2:59 PM,male,tablet,0
7/30/14,3:01 PM,female,mobile,1
7/30/14,3:02 PM,female,desktop,0
7/30/14,3:04 PM,male,desktop,0
7/30/14,3:25 PM,male,desktop,0
7/30/14,3:26 PM,male,mobile,0
7/30/14,3:29 PM,male,tablet,1
7/30/14,3:37 PM,female,desktop,0
7/30/14,3:43 PM,male,desktop,1
7/30/14,3:44 PM,female,desktop,0
7/30/14,4:10 PM,male,mobile,0
7/30/14,4:12 PM,female,mobile,0
7/30/14,4:14 PM,male,tablet,0
7/30/14,4:15 PM,female,tablet,0
7/30/14,4:24 PM,male,desktop,1
7/30/14,4:27 PM,male,tablet,1
7/30/14,4:43 PM,female,mobile,0
7/30/14,4:53 PM,male,mobile,0
7/30/14,4:53 PM,female,tablet,1
7/30/14,4:59 PM,male,desktop,1
7/30/14,5:01 PM,female,mobile,1
7/30/14,5:05 PM,male,mobile,0
7/30/14,5:06 PM,male,tablet,1
7/30/14,5:10 PM,male,desktop,1
7/30/14,5:14 PM,female,mobile,0
7/30/14,5:17 PM,male,tablet,1
7/30/14,5:23 PM,male,desktop,1
7/30/14,5:28 PM,male,tablet,1
7/30/14,5:42 PM,male,desktop,1
7/30/14,5:43 PM,male,tablet,1
7/30/14,5:47 PM,female,tablet,1
7/30/14,5:47 PM,male,mobile,0
7/30/14,5:56 PM,male,desktop,0
7/30/14,6:00 PM,female,mobile,1
7/30/14,6:06 PM,female,desktop,0
7/30/14,6:12 PM,female,mobile,1
7/30/14,6:12 PM,female,desktop,0
7/30/14,6:16 PM,female,tablet,1
7/30/14,6:25 PM,female,mobile,1
7/30/14,6:27 PM,male,desktop,0
7/30/14,6:33 PM,female,mobile,0
7/30/14,6:41 PM,male,tablet,1
7/30/14,6:48 PM,male,tablet,0
7/30/14,6:54 PM,female,desktop,0
7/30/14,7:01 PM,male,desktop,1
7/30/14,7:01 PM,male,mobile,1
7/30/14,7:01 PM,male,tablet,1
7/30/14,7:08 PM,male,mobile,1
7/30/14,7:08 PM,female,tablet,1
7/30/14,7:09 PM,male,desktop,1
7/30/14,7:11 PM,female,tablet,1
7/30/14,7:18 PM,female,desktop,0
7/30/14,7:20 PM,female,mobile,0
7/30/14,7:22 PM,male,desktop,0
7/30/14,7:25 PM,male,mobile,1
7/30/14,7:31 PM,female,tablet,1
7/30/14,7:33 PM,female,mobile,0
7/30/14,7:36 PM,female,mobile,1
7/30/14,7:41 PM,female,tablet,1
7/30/14,7:48 PM,female,tablet,1
7/30/14,7:49 PM,male,mobile,1
7/30/14,7:52 PM,male,mobile,0
7/30/14,7:55 PM,female,mobile,1
7/30/14,7:59 PM,male,mobile,0
7/30/14,8:04 PM,female,mobile,1
7/30/14,8:06 PM,male,tablet,1
7/30/14,8:07 PM,female,desktop,1
7/30/14,8:09 PM,male,tablet,0
7/30/14,8:14 PM,female,tablet,0
7/30/14,8:22 PM,male,tablet,0
7/30/14,8:22 PM,male,tablet,1
7/30/14,8:25 PM,female,mobile,0
7/30/14,8:26 PM,female,mobile,1
7/30/14,9:01 PM,female,tablet,1
7/30/14,9:11 PM,female,desktop,1
7/30/14,9:18 PM,female,mobile,0
7/30/14,9:18 PM,female,desktop,0
7/30/14,9:24 PM,female,tablet,0
7/30/14,9:24 PM,female,desktop,0
7/30/14,9:26 PM,male,tablet,0
7/30/14,9:37 PM,female,mobile,0
7/30/14,9:41 PM,male,desktop,1
7/30/14,9:44 PM,male,mobile,0
7/30/14,9:52 PM,female,desktop,0
7/30/14,10:06 PM,female,tablet,1
7/30/14,10:07 PM,female,tablet,1
7/30/14,10:11 PM,male,mobile,1
7/30/14,10:14 PM,female,mobile,0
7/30/14,10:27 PM,female,desktop,0
7/30/14,10:28 PM,female,mobile,0
7/30/14,10:29 PM,male,desktop,1
7/30/14,11:00 PM,female,desktop,0
7/30/14,11:09 PM,male,tablet,1
7/30/14,11:11 PM,male,mobile,1
7/30/14,11:26 PM,female,tablet,0
7/30/14,11:26 PM,female,tablet,1
7/30/14,11:28 PM,male,desktop,0
7/30/14,11:32 PM,female,desktop,1
7/30/14,11:35 PM,female,desktop,1
7/30/14,11:48 PM,female,tablet,0
7/30/14,11:54 PM,female,desktop,1
7/31/14,12:07 AM,female,tablet,1
7/31/14,12:10 AM,female,mobile,1
7/31/14,12:10 AM,male,mobile,0
7/31/14,12:10 AM,male,desktop,1
7/31/14,12:12 AM,female,tablet,1
7/31/14,12:19 AM,female,mobile,0
7/31/14,12:21 AM,female,tablet,1
7/31/14,12:24 AM,male,mobile,1
7/31/14,12:27 AM,male,tablet,0
7/31/14,12:27 AM,female,mobile,1
7/31/14,12:29 AM,female,desktop,0
7/31/14,12:30 AM,female,mobile,0
7/31/14,12:30 AM,male,mobile,1
7/31/14,12:33 AM,female,mobile,1
7/31/14,12:33 AM,female,mobile,1
7/31/14,12:35 AM,female,desktop,1
7/31/14,12:38 AM,female,mobile,0
7/31/14,12:39 AM,female,mobile,1
7/31/14,12:40 AM,female,desktop,1
7/31/14,12:42 AM,female,mobile,0
7/31/14,12:50 AM,female,mobile,0
7/31/14,12:56 AM,male,mobile,1
7/31/14,12:59 AM,male,tablet,1
7/31/14,1:00 AM,female,mobile,0
7/31/14,1:01 AM,female,desktop,0
7/31/14,1:08 AM,female,tablet,0
7/31/14,1:21 AM,male,mobile,1
7/31/14,1:32 AM,female,mobile,1
7/31/14,1:39 AM,female,mobile,0
7/31/14,1:42 AM,male,desktop,0
7/31/14,1:44 AM,male,tablet,0
7/31/14,1:45 AM,female,mobile,1
7/31/14,1:48 AM,female,tablet,0
7/31/14,1:51 AM,male,mobile,0
7/31/14,1:59 AM,female,tablet,0
7/31/14,2:00 AM,female,tablet,1
7/31/14,2:00 AM,female,desktop,0
7/31/14,2:04 AM,male,mobile,0
7/31/14,2:04 AM,female,tablet,1
7/31/14,2:25 AM,female,desktop,0
7/31/14,2:35 AM,male,tablet,0
7/31/14,2:39 AM,female,desktop,0
7/31/14,2:44 AM,female,desktop,1
7/31/14,2:47 AM,male,tablet,0
7/31/14,2:53 AM,male,desktop,1
7/31/14,2:56 AM,female,desktop,1
7/31/14,3:00 AM,male,tablet,1
7/31/14,3:03 AM,male,mobile,1
7/31/14,3:12 AM,female,tablet,0
7/31/14,3:37 AM,male,mobile,1
7/31/14,3:38 AM,female,mobile,0
7/31/14,3:46 AM,male,mobile,1
7/31/14,3:51 AM,male,mobile,0
7/31/14,3:54 AM,female,mobile,0
7/31/14,4:00 AM,female,desktop,0
7/31/14,4:20 AM,male,mobile,0
7/31/14,4:20 AM,female,mobile,1
7/31/14,4:28 AM,male,desktop,0
7/31/14,4:30 AM,female,tablet,1
7/31/14,4:32 AM,male,desktop,1
7/31/14,4:32 AM,male,desktop,1
7/31/14,4:38 AM,female,mobile,0
7/31/14,4:39 AM,female,desktop,1
7/31/14,4:55 AM,male,tablet,1
7/31/14,5:02 AM,male,desktop,1
7/31/14,5:02 AM,female,tablet,1
7/31/14,5:05 AM,male,desktop,1
7/31/14,5:11 AM,female,mobile,1
7/31/14,5:13 AM,female,desktop,0
7/31/14,5:23 AM,female,mobile,1
7/31/14,5:26 AM,male,mobile,1
7/31/14,5:26 AM,female,mobile,1
7/31/14,5:27 AM,female,mobile,0
7/31/14,5:30 AM,female,desktop,1
7/31/14,5:33 AM,male,mobile,0
7/31/14,5:42 AM,female,mobile,1
7/31/14,5:48 AM,female,desktop,0
7/31/14,5:52 AM,female,tablet,1
7/31/14,5:52 AM,female,mobile,1
7/31/14,5:56 AM,male,tablet,1
7/31/14,6:00 AM,female,tablet,1
7/31/14,6:02 AM,male,desktop,1
7/31/14,6:05 AM,female,mobile,0
7/31/14,6:08 AM,male,tablet,1
7/31/14,6:10 AM,female,mobile,0
7/31/14,6:12 AM,male,mobile,0
7/31/14,6:14 AM,male,mobile,1
7/31/14,6:17 AM,female,desktop,1
7/31/14,6:20 AM,female,tablet,0
7/31/14,6:35 AM,female,mobile,0
7/31/14,6:36 AM,male,tablet,1
7/31/14,6:47 AM,female,desktop,0
7/31/14,7:05 AM,female,mobile,1
7/31/14,7:30 AM,female,tablet,1
7/31/14,7:33 AM,female,tablet,0
7/31/14,7:52 AM,female,desktop,1
7/31/14,8:01 AM,male,tablet,1
7/31/14,8:06 AM,female,tablet,0
7/31/14,8:07 AM,female,desktop,0
7/31/14,8:17 AM,male,tablet,0
7/31/14,8:20 AM,female,tablet,1
7/31/14,8:24 AM,male,tablet,0
7/31/14,8:47 AM,male,mobile,0
7/31/14,8:50 AM,male,tablet,0
7/31/14,8:51 AM,male,mobile,1
7/31/14,8:52 AM,male,mobile,1
7/31/14,8:52 AM,female,desktop,1
7/31/14,8:59 AM,male,tablet,0
7/31/14,9:11 AM,male,mobile,0
7/31/14,9:14 AM,male,tablet,1
7/31/14,9:22 AM,female,tablet,0
7/31/14,9:26 AM,female,tablet,1
7/31/14,9:30 AM,male,tablet,0
7/31/14,9:45 AM,male,tablet,0
7/31/14,9:55 AM,female,tablet,0
7/31/14,10:00 AM,female,mobile,0
7/31/14,10:06 AM,female,tablet,0
7/31/14,10:07 AM,female,tablet,0
7/31/14,10:16 AM,male,mobile,0
7/31/14,10:19 AM,male,tablet,1
7/31/14,10:22 AM,male,desktop,1
7/31/14,10:30 AM,male,mobile,1
7/31/14,10:34 AM,female,mobile,1
7/31/14,10:35 AM,male,mobile,1
7/31/14,10:36 AM,male,mobile,1
7/31/14,10:40 AM,female,mobile,1
7/31/14,10:42 AM,female,desktop,1
7/31/14,10:43 AM,female,tablet,1
7/31/14,10:46 AM,female,desktop,0
7/31/14,10:49 AM,male,tablet,1
7/31/14,11:13 AM,male,desktop,1
7/31/14,11:17 AM,male,tablet,0
7/31/14,11:19 AM,female,desktop,1
7/31/14,11:20 AM,female,desktop,0
7/31/14,11:22 AM,male,mobile,0
7/31/14,11:28 AM,male,tablet,1
7/31/14,11:36 AM,female,tablet,1
7/31/14,11:37 AM,male,desktop,1
7/31/14,11:38 AM,female,desktop,1
7/31/14,11:38 AM,female,tablet,0
7/31/14,11:51 AM,male,desktop,1
7/31/14,12:00 PM,female,desktop,0
7/31/14,12:02 PM,female,mobile,0
7/31/14,12:04 PM,female,mobile,0
7/31/14,12:04 PM,female,mobile,1
7/31/14,12:09 PM,female,tablet,1
7/31/14,12:18 PM,female,desktop,0
7/31/14,12:18 PM,female,desktop,1
7/31/14,12:20 PM,male,mobile,0
7/31/14,12:24 PM,female,desktop,0
7/31/14,12:25 PM,male,tablet,1
7/31/14,12:29 PM,female,desktop,0
7/31/14,12:31 PM,female,desktop,1
7/31/14,12:40 PM,male,mobile,1
7/31/14,12:44 PM,male,desktop,1
7/31/14,12:46 PM,female,desktop,1
7/31/14,12:49 PM,female,mobile,0
7/31/14,12:59 PM,female,tablet,1
7/31/14,1:00 PM,female,tablet,0
7/31/14,1:13 PM,male,tablet,0
7/31/14,1:24 PM,male,desktop,1
7/31/14,1:33 PM,male,tablet,1
7/31/14,1:46 PM,male,mobile,0
7/31/14,1:51 PM,male,desktop,0
7/31/14,2:02 PM,female,desktop,0
7/31/14,2:03 PM,female,desktop,0
7/31/14,2:08 PM,male,tablet,1
7/31/14,2:09 PM,male,mobile,1
7/31/14,2:09 PM,female,tablet,1
7/31/14,2:12 PM,female,tablet,1
7/31/14,2:40 PM,female,mobile,1
7/31/14,2:49 PM,female,tablet,0
7/31/14,3:21 PM,male,tablet,1
7/31/14,3:37 PM,female,tablet,0
7/31/14,3:40 PM,male,mobile,1
7/31/14,3:41 PM,female,tablet,0
7/31/14,3:42 PM,male,mobile,0
7/31/14,3:44 PM,female,desktop,0
7/31/14,3:44 PM,female,tablet,0
7/31/14,3:46 PM,male,tablet,0
7/31/14,3:48 PM,male,mobile,1
7/31/14,3:58 PM,male,tablet,0
7/31/14,4:02 PM,female,tablet,1
7/31/14,4:10 PM,male,desktop,1
7/31/14,4:14 PM,male,mobile,1
7/31/14,4:17 PM,male,mobile,1
7/31/14,4:19 PM,female,mobile,1
7/31/14,4:23 PM,male,desktop,1
7/31/14,4:25 PM,male,desktop,1
7/31/14,4:26 PM,male,mobile,1
7/31/14,4:30 PM,female,tablet,1
7/31/14,4:33 PM,male,tablet,1
7/31/14,4:45 PM,male,tablet,0
7/31/14,4:57 PM,male,mobile,1
7/31/14,5:24 PM,male,tablet,0
7/31/14,5:27 PM,male,desktop,1
7/31/14,5:30 PM,male,desktop,1
7/31/14,5:48 PM,female,mobile,1
7/31/14,5:50 PM,male,mobile,1
7/31/14,5:50 PM,female,desktop,1
7/31/14,5:56 PM,female,mobile,0
7/31/14,6:08 PM,female,tablet,1
7/31/14,6:09 PM,female,tablet,1
7/31/14,6:10 PM,male,tablet,1
7/31/14,6:13 PM,male,mobile,1
7/31/14,6:23 PM,male,mobile,0
7/31/14,6:32 PM,female,tablet,1
7/31/14,6:41 PM,female,desktop,1
7/31/14,6:42 PM,female,desktop,1
7/31/14,6:43 PM,male,tablet,0
7/31/14,6:48 PM,female,desktop,0
7/31/14,6:51 PM,male,tablet,0
7/31/14,7:09 PM,female,desktop,0
7/31/14,7:18 PM,female,mobile,0
7/31/14,7:20 PM,male,tablet,1
7/31/14,7:20 PM,female,tablet,1
7/31/14,7:21 PM,male,desktop,0
7/31/14,7:25 PM,female,mobile,0
7/31/14,7:27 PM,male,desktop,1
7/31/14,7:50 PM,male,desktop,0
7/31/14,8:05 PM,female,mobile,0
7/31/14,8:07 PM,female,desktop,0
7/31/14,8:17 PM,male,tablet,1
7/31/14,8:23 PM,male,desktop,1
7/31/14,8:23 PM,male,tablet,0
7/31/14,8:25 PM,female,tablet,1
7/31/14,8:30 PM,female,mobile,0
7/31/14,8:34 PM,female,tablet,1
7/31/14,8:35 PM,male,mobile,1
7/31/14,8:36 PM,male,tablet,0
7/31/14,8:37 PM,male,tablet,0
7/31/14,8:38 PM,female,mobile,0
7/31/14,8:41 PM,male,tablet,1
7/31/14,8:47 PM,male,mobile,0
7/31/14,8:55 PM,male,mobile,1
7/31/14,9:11 PM,male,tablet,0
7/31/14,9:13 PM,female,tablet,1
7/31/14,9:17 PM,female,mobile,0
7/31/14,9:18 PM,male,desktop,0
7/31/14,9:19 PM,male,tablet,0
7/31/14,9:32 PM,male,mobile,1
7/31/14,9:33 PM,male,mobile,0
7/31/14,9:34 PM,male,tablet,0
7/31/14,9:34 PM,female,mobile,1
7/31/14,9:35 PM,male,mobile,0
7/31/14,9:36 PM,female,desktop,1
7/31/14,9:39 PM,female,tablet,0
7/31/14,9:43 PM,female,mobile,1
7/31/14,9:46 PM,male,mobile,0
7/31/14,9:46 PM,male,desktop,1
7/31/14,9:52 PM,male,desktop,0
7/31/14,9:55 PM,male,desktop,1
7/31/14,9:56 PM,female,tablet,1
7/31/14,9:57 PM,male,desktop,0
7/31/14,10:01 PM,female,tablet,0
7/31/14,10:06 PM,female,mobile,0
7/31/14,10:25 PM,female,desktop,1
7/31/14,10:28 PM,female,tablet,1
7/31/14,10:28 PM,male,tablet,0
7/31/14,10:35 PM,female,mobile,1
7/31/14,10:41 PM,female,tablet,1
7/31/14,10:47 PM,female,mobile,1
7/31/14,11:03 PM,male,tablet,0
7/31/14,11:10 PM,female,tablet,1
7/31/14,11:20 PM,male,desktop,0
7/31/14,11:26 PM,male,tablet,0
7/31/14,11:28 PM,male,desktop,1
